q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37,q38,q39,q40,q41
35397667,,,,,The player is frustrated with resource depletion and unsuccessful attempts.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35394227,,,,,"Resource acquisition is slow, and the game lacks players compared to previous launches.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35393704,,,,,The game is too time-consuming to be considered a casual game.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35391652,,,,,The player is frustrated with the game's mechanics and rewards.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35390906,,,,,The player criticizes the game's monetization and rental system.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35390845,,,,,"The game is playable, but resource acquisition has been reduced without notice.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35385632,,,,,The player requests a feature to unbind pets using currency.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35384942,,,,,The player criticizes the game's currency system and suggests improvements for better player experience.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35381994,,,,,"The game is difficult to play without spending money, leading to frustration and quitting.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35381622,,,,,The game is outdated in terms of gameplay and graphics.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35381186,,,,,The game lacks content and becomes boring over time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35380763,,,,,"The game frequently makes stealth changes that negatively impact players, leading to frustration.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35344139,,,,,The player quits due to lack of new content and frequent stealth changes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34546536,,,,,The game has potential but suffers from frequent stealth changes and poor design decisions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35379271,,,,,The game's skills are not as impressive as advertised.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35378362,,,,,The player is frustrated with the lack of valuable items from treasure hunts.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35377915,,,,,The player is frustrated with bugs and lack of response from developers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35377601,,,,,The game is criticized for using popular characters unrelated to the game's theme.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35376769,,,,,The game frequently makes stealth changes that negatively impact players.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35373230,,,,,The game is too demanding and feels like a job.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35343913,,,,,The game frequently makes stealth changes that negatively impact players.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35370016,,,,,The game frequently makes stealth changes that negatively impact players.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35369090,,,,,The game frequently makes stealth changes and is heavily pay-to-win.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35045194,,,,,,,,,-2.0,"Frequent changes without notice, perceived as negative by players.",,,,,,,,,,,,,,,,,-2.0,Players feel pressured to spend money due to frequent changes.,-2.0,Players feel the game is starting to exploit them financially.,,,,,,,,,,,
35201918,,,,,,,,,-2.0,Game progression is perceived negatively due to increased difficulty and reduced rewards.,,,,,,,,,,,,,,,,,-2.0,Non-paying users are pressured by changes that favor spending.,-2.0,Players feel forced to spend money due to increased difficulty and reduced rewards.,,,,,,,,,,,
35363419,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,Players feel that updates have made it impossible to play without spending money.,,,,,,,,,,,,,
35363271,,,,,,,,,,,,,,,,,,,-2.0,Players feel that resource acquisition has been significantly reduced.,,,,,,,-2.0,Players feel that non-paying users have no chance due to reduced resources and paywalls.,,,,,,,,,,,,,
35363085,,,,,,,,,-2.0,Frequent unannounced changes negatively impact player experience.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34903520,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,Players feel misled by promises of free trade and are forced to spend money.,-2.0,Players feel pressured to spend due to misleading game mechanics.,,,,,,,,,,,
35360141,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,Players feel cheated by the game mechanics and demand refunds.,,,,,,,,,,,,,
35332329,,,,,,,,,,,-2.0,Players feel that monster and class balance is very poor.,-2.0,Players feel that skill usage is too restricted and lacks impact.,,,,,,,,,,,,,,,-2.0,Players feel pressured to spend due to unbalanced matchmaking.,,,,,,,,,,,
34249632,,,,,,,,,-2.0,Frequent unannounced changes and poor management negatively impact progression.,,,,,,,,,,,,,,,,,-2.0,Players feel that spending is necessary due to poor management and frequent changes.,-2.0,Players feel pressured to spend due to poor management and frequent changes.,,,,,,,,,,,
35330419,,,,,,,,,-2.0,Frequent unannounced changes and increased difficulty negatively impact progression.,,,,,,,,,,,,,,,,,-2.0,Players feel that spending is necessary due to increased difficulty and reduced rewards.,-2.0,Players feel pressured to spend due to increased difficulty and reduced rewards.,,,,,,,,,,,
35324976,,,,,,,,,2.0,Players appreciate the game as a good turn-based game for dedicated players.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35324622,,,,,,,,,2.0,Players find the game enjoyable and easy to get into with the right guidance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35250538,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,Players feel that non-paying users are at a significant disadvantage without gear.,-2.0,Players feel pressured to spend due to high gear costs.,,,,,,,,,,,
35250470,,,,,,,,,,,-2.0,Players feel that class balance is extremely poor.,,,,,,,,,,,,,,,-2.0,Players feel that spending is necessary due to poor balance and high costs.,-2.0,Players feel pressured to spend due to poor balance and high costs.,,,,,,,,,,,
35245893,,,,,,,,,-2.0,Players feel that mandatory team play limits progression in low-population areas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35242951,,,,,,,,,2.0,Players find the game stable and worth trying despite limited adventure elements.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35242386,,,Pet combat is interesting and playable.,2.0,Players find pet combat enjoyable and well-designed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35234659,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Players feel that spending is a personal choice and not necessary.,,,,,,,,,,,,,
35230554,,,Pets like 天狼 and 天兵 are useful in both PvE and PvP.,2.0,Players find certain pets very effective in combat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35230117,,,荧惑 is very useful for its stealth and poison abilities.,2.0,Players find certain pets very effective in combat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35223955,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Players feel that spending is acceptable and not overly pressured.,,,,,,,,,,,,,
35110213,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,Players feel unfairly punished for following game mechanics.,,,,,,,,,,,,,
35107834,,,"Combat speed is slow, suitable for players who enjoy taking their time.",0.0,Players find the combat speed slow but acceptable for those who enjoy it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35031129,,,,,,,,,,,,,,,,,,,-2.0,Players feel that resource acquisition is insufficient for non-paying users.,,,,,,,-2.0,Players feel that non-paying users are at a disadvantage due to high costs.,,,,,,,,,,,,,
35029391,,,,,,,,,0.0,Players find the game enjoyable but note issues with new servers and market prices.,,,,,,,,,,,,,,,,,0.0,Players feel that spending is not necessary but note issues with market prices.,,,,,,,,,,,,,
35020465,,,Combat has an intelligent auto feature with skill cooldowns.,1.0,Players appreciate the auto feature and skill cooldowns in combat.,,,,,,,,,,,,,,,,,,,,,,0.0,Players feel that spending is not necessary for a good experience.,,,,,,,,,,,,,
35019478,,,,,,,,,-2.0,Players feel that the game is too demanding and requires constant online presence.,,,,,,,,,,,,,,,,,-2.0,Players feel that spending is necessary due to the demanding nature of the game.,-2.0,Players feel pressured to spend due to the demanding nature of the game.,,,,,,,,,,,
35018794,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Players feel that spending is not necessary for a good experience.,,,,,,,,,,,,,
35009188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,The game is similar to 梦幻新诛仙 in gameplay and features.,,,,,,,
34893560,,,,-2.0,"The game is described as having lag issues and being time-consuming, akin to clocking in at work, which affects the combat experience negatively.",,,,-2.0,"Game progression is criticized for being too rigid and time-consuming, with fixed activities and lack of things to do for players with more time.",,,,,,,,,,,,,True,"Players mention having to spend additional resources to obtain desired characters, indicating a gacha system.",,,-2.0,Non-paying users seem to have limited access to desired characters without spending additional resources.,-2.0,"There is a strong pressure to spend money to obtain better characters, which is frustrating for players.",,,,,,,,,,,
34890836,,,,-2.0,"Combat is described as repetitive and lacking depth, making it feel like a chore.","PVE content, limited gameplay variety",-2.0,The game is criticized for having shallow gameplay with limited PVE content and repetitive tasks.,-2.0,Progression is hindered by experience limits and frequent updates that negatively affect player benefits.,-2.0,Certain characters and factions are described as significantly weaker and not being addressed in updates.,,,,,,,,,,,,,,,-2.0,Non-paying users face challenges due to frequent updates that reduce player benefits and progression.,-2.0,Frequent updates and changes that reduce player benefits create a strong pressure to spend money.,,,,,,,,,,,
34890291,,,,,,,,,,,-2.0,The Tangmen class is described as being very weak and requiring heavy spending to be viable.,,,,,,,,,,,,,,,-2.0,Non-paying users struggle with certain classes that require heavy spending to be viable.,,,,,,,,,,,,,
34889553,,,,-2.0,"The game is criticized for having a poor new player experience, with issues in the new player guide and team dynamics.",,,,-2.0,"New players face significant challenges due to poor guidance and team dynamics, making progression difficult.",,,,,,,,,,,-2.0,The game is criticized for not addressing significant issues in the new player experience.,,,,,-2.0,Non-paying users face challenges due to poor new player guidance and team dynamics.,-2.0,Players feel frustrated by the poor new player experience and lack of support for progression.,,,,,,,,,,,
34569863,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,Non-paying users face challenges due to issues with guild dynamics and server management.,-2.0,"The game is criticized for having issues with guild dynamics and server management, which affects player experience.",,,,,,,,,,,
34833020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Players have issues with daily activity points not reaching expected levels, suggesting a need for adjustment."
34826145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Players are seeking guidance on how to efficiently gather resources and build characters.
34825173,,,,-2.0,"Combat is criticized for lacking visibility on team resources, making coordination difficult.",,,,-2.0,Progression is hindered by poor visibility on team resources and limited benefits from activities.,,,,,,,,,,,,,,,,,-2.0,Non-paying users face challenges due to limited benefits from activities and poor visibility on team resources.,-2.0,Players feel frustrated by the lack of visibility on team resources and limited benefits from activities.,,,,,,,,,,,
34543886,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,Non-paying users face challenges due to high prices for cosmetic items.,-2.0,Players feel frustrated by the high prices for cosmetic items and the perceived use of fake reviews.,,,,,,,,,,,
34823385,,,,,,,,,,,,,,,,,,,,,-2.0,"The game is criticized for poor event planning and execution, particularly during the New Year event.",,,,,-2.0,Non-paying users face challenges due to poor event planning and execution.,-2.0,"Players feel frustrated by poor event planning and execution, particularly during the New Year event.",,,,,,,,,,,
34822723,,,,,,,,,,,-2.0,The Tangmen class is described as being very weak and not desired in team compositions.,,,,,,,,,,,,,,,-2.0,Non-paying users face challenges due to certain classes being very weak and not desired in team compositions.,,,,,,,,,,,,,
34822094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,The game is criticized for focusing on monetization through gacha mechanics and attribute-boosting items.,,,,,,,,,,,
30397948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,The game is criticized for having many monetization traps and being unfriendly to new players.,,,,,,,,,,,
34821877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,"The game is criticized for having expensive gacha mechanics and attribute-boosting items, creating spending pressure.",,,,,,,,,,,
34795013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,"The game is criticized for not supporting non-paying players, creating a strong pressure to spend money.",,,,,,,,,,,
34780974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,"The game is criticized for requiring spending to access certain content, creating a strong pressure to spend money.",,,,,,,,,,,
34778466,,,,,,,,,,,,,-2.0,"Pet diversity is criticized for being limited, with only a few viable options and a lack of balance.",,,,,,,,,,,,,-2.0,Non-paying users face challenges due to limited pet diversity and balance issues.,,,,,,,,,,,,,
34747651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,"The game is criticized for having low drop rates and not listening to player feedback, creating spending pressure.",,,,,,,,,,,
34746683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,The game is criticized for having an unreasonable currency system and requiring spending to progress.,,,,,,,,,,,
34746337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,"The game is criticized for requiring spending to access certain content, creating a strong pressure to spend money.",,,,,,,,,,,
34740654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,"The game is criticized for lacking cross-server functionality and requiring player teams for activities, creating spending pressure.",,,,,,,,,,,
34700751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,The game is criticized for requiring spending to progress and having a tedious gameplay loop.,,,,,,,,,,,
34696651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,"The game is criticized for having fixed activity times that interfere with players' schedules, creating spending pressure.",,,,,,,,,,,
34649183,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,The game requires spending money to become stronger.,,,,,,,,,,,,,
34648744,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,Non-paying players struggle to compete due to the advantage paying players have with powerful pets.,,,,,,,,,,,,,
34648645,,,,,,,,,,,,,,,,,,,,,,,True,The game has a guarantee system for obtaining powerful items.,,,2.0,The game is suitable for busy players and fans of turn-based games.,,,,,,,,,,,,,
34647530,,,,,,,,,,,-2.0,The pet 'Little White Dragon' is considered weak compared to regular pets.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34647476,,,,,,,,,-2.0,"The game feels repetitive and lacks innovation, leading to boredom after a few days.",,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,"The vertical screen sometimes obstructs the view of the back row, causing inconvenience.",,,
34647172,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,"The game heavily relies on spending money to progress, especially with the tower climbing and experience systems.",-2.0,The game pressures players to spend money to keep up with experience and power levels.,,,,,,,,,,,
34646801,,,,,,,,,-2.0,The game is criticized for being a rehash of existing turn-based games with no innovation.,,,,,,,,,,,,,,,,,,,-2.0,The game is seen as a cash grab with little effort put into innovation.,,,,,,,,,,,
34646764,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,"The game is heavily monetized, making it less appealing compared to other similar games.",,,,,,,,,,,,,
34644581,,,,,,,,,-2.0,The game lacks motivation to continue playing despite being an average turn-based game.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34643921,,,,,The game is considered boring and improves sleep quality.,,,,,,,,,,,,,,,,,,,,,,,,2.0,The game is seen as beneficial for relaxation and sleep.,,,,,,,,,,,
34643496,,,,,,,,,-2.0,The game has a decent story but lacks elements to keep players engaged.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34540864,,,,,,,,,,,,,,,,,,,,,2.0,The game is seen as a good time-killer with potential for more content.,,,,,,,,,,,,,,,2.0,The vertical screen and UI are appreciated for their comfort.,,,
34620627,,,,,,,,,,,,,,,,,,,2.0,Resource acquisition is considered friendly compared to other turn-based games.,,,,,,,,,,,,,,,,,,,,,
34618180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,The game has a low spending requirement compared to other games.,,,,,,,,,,,
34616089,,,,,The game's character modeling and artwork are appreciated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34610433,,,,,,,,,,,,,2.0,"There is a wide variety of skill books available, making team builds versatile.",,,,,,,,,,,,,,,,,,,,,,,,,,,
34610110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,"The game is not demanding, allowing players to achieve everything through consistent play.",,,,,,,,,,,
34609998,,,,,,,,,-2.0,The game feels stagnant with a decline in active players.,,,,,,,,,,,,,,,,,,,-2.0,The game has a fixed routine that limits player enjoyment.,,,,,,,,,,,
34609941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Issues with customer service and reward redemption.
34609029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,The UI and interaction design are considered poor and inconvenient.,-2.0,"The game lacks content and has a small file size, making it feel cramped.",
34609018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concerns about the presence of fake players.
34549596,,,,,"The game is addictive, especially for pet lovers, but the color scheme is considered outdated.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34608149,,,,,The battle animations and pet behavior are lacking in excitement and detail.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34607947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Server lag issues.
34607937,,,,,,,,,,,,,,,,,,,2.0,"Daily rewards are sufficient for most needs, making the game friendly for non-paying players.",,,,,,,,,,,,,,,,,,,,,
34607755,,,,,,,,,,,,,,,,,,,2.0,"Resources are mostly obtainable without spending money, although the game has a high spending atmosphere.",,,,,,,,,,,,,,,,,,,,,
34607486,,,,,The skill animations are considered impressive and stylish.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34605677,,,,,The game has some playability and potential for improvement.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34604400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Server issues causing lag.
34603640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Difficulty finding players for team activities.
34601688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lack of limited-time events during holidays.
34601608,,,,,Playing with friends enhances the enjoyment of the game.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34601470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,The game uses a Tang Dynasty theme with national style elements.,2.0,The integration of the Tang Dynasty theme and national style elements is well-received.,,,,,
34601148,,,,,,Skill book recommendations for different playstyles.,2.0,The game offers diverse strategies with skill book combinations.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34601005,,,,,The storyline has intriguing character developments.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34600150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lack of a desktop version affects gameplay experience.
34600096,,,,,"The game requires constant attention and has a long, tedious combat process.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34599640,,,,,The game is considered boring and overrated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34599127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,The game is seen as heavily monetized with expensive in-game purchases.,,,,,,,,,,,
34598482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,The game requires significant spending for powerful items.,,,,,,,,,,,
34598115,,,,,The combat mechanics are frustrating due to overpowered enemies.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34598020,,,,,"The game is playable without spending much, but timed events are easy to miss.",,,,,,,,2.0,"Different pets have unique roles, adding to team build diversity.",,,,,,,,,,,,,,,,,,,,,,,,,,,
34597522,,,,,,Different formations for strategic advantages.,2.0,The game offers strategic depth with various formation options.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34597420,,,,,The game motivates players to improve their ratings with item collection.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34597357,,,,,New players are recommended to play support roles for ease of team inclusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34597151,,,,,The game offers valuable rewards for completing certain activities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34596990,,,,,The game has detailed graphics but could use more interactive elements.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34596711,,,,,The game introduces new gameplay features as players level up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34596461,,,,,Single-target pets are useful for specific combat scenarios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34596243,,,,,,Tower climbing with specific class advantages.,2.0,"Certain classes excel in tower climbing, adding strategic depth.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34595804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Event timing conflicts with real-life schedules.
34595703,,,,,,,,,,,,,,,,,,,2.0,Guild events provide valuable rewards.,,,,,,,,,,,,,,,,,,,,,
34595631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Difficulty finding players for certain classes in team activities.
34595555,,,,,"The game has too many team-based activities, limiting solo play.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34595461,,,,,The game offers a variety of customizable appearances.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34595350,,,,,Team coordination is important for dealing with high-defense enemies.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34595225,,,,,The game is considered a waste of time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34595184,,,,,The game has specific team compositions for optimal performance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594956,,,,,Certain pets are highly effective for tower climbing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594919,,,,,Early game progression focuses on leveling up rather than gear.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594890,,,,,Certain pets are recommended for their effectiveness.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34548713,,,,,The game is considered a boring and outdated turn-based game.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594759,,,,,"The game is enjoyable for passing time, but concerns about power differences in the future.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594545,,,,,"Certain pets are useful early on, but may become obsolete as new content is released.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594473,,,,,The game offers valuable tutorials for PvP strategies.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594455,,,,,,,,,,,,,,,,,,,2.0,Guild events provide useful resources for progression.,,,,,,,,,,,,,,,,,,,,,
34594420,,,,,The game offers multiple ways to gather resources.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594418,,,,,Joining an active guild enhances the gameplay experience.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594414,,,,,The game is considered boring with childish graphics.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594394,,,,,"High-level content requires powerful pets, limiting accessibility.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594311,,,,,The game offers enjoyable activities with a sense of achievement.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594269,,,,,The game is praised for its rich content and detailed character designs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,"The game hides its monetization options well, making it feel less intrusive.",,,,,,,,,,,
34594128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Login issues with phone verification and customer service unresponsiveness.
34594117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The tutorial is too long and covers unnecessary basics.
34594075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Negative experience with main storyline interactions.
34594063,,,,,,,,,,,,,,,,,,,,,,,True,"There is a guarantee system where after several attempts, a good result is ensured.",,,,,,,,,,,,,,,,,Suggestion for a mentorship system.
34594057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Questions about the ability to purchase a battle pass.
34593987,,,,,,,,,2.0,"Early game is easy with given resources, and saving resources helps in progression.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advice for new players to save resources for future development.
34593946,,,,,,,,,,,,,2.0,"The game allows for diverse team compositions, such as a pure seal team.",,,,,,,,,,,,,,,,,,,,,,,,,,,
34593644,,,,,,,,,,,2.0,"Character enhancement is crucial, and spirits are just an addition.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34593587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Recommendation for new players to start with a healer for ease of play.
34592992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Desire for more daily activities.
34592980,True,Violence/Gore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encounter with a toxic player.
34592852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Interest in speed-focused gameplay.
34585348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complaints about long idle times and imbalance in pet evolution resources.
34585289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The game is described as boring and a copy-paste of other games.
34585230,,,,,,,,,2.0,The game has rich content and a variety of gameplay options.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Positive feedback on game modeling and content richness.
34584851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Criticism for lack of innovation and copying from other games.
34584803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Accusation of plagiarism.
34584750,,,,2.0,"Skill effects are good, and the game allows for multiple faction experiences.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Positive feedback on skill effects and faction diversity.
34584630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Personal preference against turn-based games, but positive feedback on pets and art style."
34584617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Positive feedback on character models and specific character abilities.
34584568,,,,,,,,,-2.0,"The game is described as grindy and pay-to-win, with a steep difficulty curve.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complaints about grind and pay-to-win aspects.
34584519,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,"The game is heavily monetized, with expensive purchases required for progression.",,,,,,,,,,,,,,,
34584053,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,The game is not friendly to free-to-play players.,,,,,,,,,,,,,
34583873,,,,,,,,,2.0,The game is enjoyable and meets the player's expectations.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34583862,,,,,,,,,,,2.0,The game has good faction balance and is recommended for players.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34583835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The player returned to the game due to celebrity endorsement but ultimately uninstalled it.
34583752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The game is recommended for turn-based game enthusiasts.
34573489,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,The game offers good value for money with its monetization options.,,,,,,,,,,,,,Positive feedback on the game's vertical format and social features.
34573435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Regret over faction choice and discussion on pet strengths.
34573412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Positive feedback on game design, character and pet development."
