q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37,q38,q39,q40,q41
34587659,,,,,The user criticizes level blocking and finds character illustrations appealing despite slow plot progression.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34587657,,,,,The user is frustrated with slow resource accumulation and is tempted to spend.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34587651,,,,,The user finds the graphics good and experiences no lag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34587632,,,,,The user is committed to playing Chang'an Fantasy exclusively this year.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34587584,,,,,The user is considering saving pet gourds for use after level 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34587493,,,,,The user is stuck on main quests and seeks alternative ways to level up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34587478,,,,,The user finds the fox pet to be a well-rounded control pet.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34587460,,,,,The user finds leveling to be fast with a moderate game pace.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34587412,,,,,The user suggests using different characters for different combat roles.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34587404,,,,,The user finds the game to be fair for small spenders and appreciates the skill effects.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34587342,,,,,The user enjoys the combination of critical hits and combos for high damage.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34587302,,,,,The user finds daily tasks to be lengthy and time-consuming.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34587236,,,,,The user recommends using the Divine Dog with its skills for effective combat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34587235,,,,,The user wishes for poison skills for the Tang Sect in tower climbing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34587223,,,,,The user expresses gratitude for being helped by experienced players.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34587180,,,,,The user describes the Divine Dog's skills as powerful and beneficial in combat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34587173,,,,,"The user criticizes the game for being pay-to-win and time-consuming, but appreciates the pet designs.",,,,,,,,,,,,,,,,,,,,,,,,-2,"The user feels the game is heavily monetized, affecting gameplay enjoyment.",,,,,,,,,,,
34587166,,,,,The user advises focusing on equipment only when upgrading to red gear.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34587052,,,,,The user finds attribute distribution to be a challenging aspect of the game.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34587019,,,,,The user loses interest upon seeing the vertical screen layout.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34586996,,,,,The user finds the Totoro's skill effective against buff-stacking enemies.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34586920,,,,,The user is seeking clarification on skill stacking for demon spirits.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34586879,,,,,The user finds higher-level content more challenging due to enemy abilities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34586822,,,,,The user finds the game lacks replayability due to fixed event times.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34586587,,,,,The user mentions a promotion for discounted recharges.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34586585,,,,,The user criticizes the game for being outdated and lacking innovation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34586447,,,,,The user finds the game disappointing due to its web game style and lack of engaging content.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34586294,,,,,The user is skeptical about the legitimacy of in-game events and rewards.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34586165,,,,,The user advises against playing the game due to its high grind and monetization.,,,,,,,,,,,,,,,,,,,,,,,,-2,The user feels the game is heavily monetized and warns against playing.,,,,,,,,,,,
34586045,,,,,The user is frustrated with unexpected conversion to third-party recharges.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34586035,,,,,The user experiences frequent screen freezes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34585879,,,,,The user finds the game to be heavily monetized and lacking in engaging content.,,,,,,,,,,,,,,,,,,,,,,,,-2,The user feels the game is heavily monetized with little engaging content.,,,,,,,,,,,
34585836,,,,,The user finds the game to be good.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34585728,,,,-2.0,The user finds the game boring and lacking unique selling points.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34585604,,,,-2.0,"The user finds the game experience poor and similar to another game, leading to uninstallation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34583639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User suggests skipping the tutorial for experienced players.
34583575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User criticizes the game for mislabeling recharge records.
34583535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User praises the game's character design and art style.
34583523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User suggests improvements to the chat interface.
34583451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User advises on team composition for certain classes.
34583379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User emphasizes the importance of effort in playing the Tangmen class.
34583289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User shares insights on game progression and class strength.
34583251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User appreciates the game's setting and story elements.
34583221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User praises the game's art, music, and content."
34583108,,,,2.0,User finds the combat engaging and doesn't want to skip battles.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34583095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User appreciates the game's graphics and optimization.
34583089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User discusses resource acquisition strategies.
34582810,,,,-1.0,User finds the game lacking innovation and has issues with monetization.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34582670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User provides strategy advice for a specific game challenge.
34582490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User finds daily tasks too time-consuming.
34582398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User expresses enthusiasm for a specific class and its leader.
34582317,,,,-2.0,User criticizes the game's monetization and progression system.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34561512,,,,-1.0,User finds the game repetitive and lacking content.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34582038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User discusses class balance and team composition.
34581996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User finds the main storyline too lengthy and outdated.
34581715,,,,-2.0,User finds the game tedious and predicts player dropout.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34581623,,,,-2.0,User finds the game demanding and not enjoyable for casual players.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34581600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User comments on class performance in specific tasks.
34581599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User criticizes the game's outdated aesthetics and misleading promotion.
34581404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User finds the game to be of poor quality.
34581356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User sarcastically comments on the game's quality.
34580613,,,,-2.0,User criticizes the game's monetization and lack of support for non-paying players.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34581146,,,,-1.0,User finds the game lacks innovation and has average graphics.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34581109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User suggests allowing gifting to offline friends.
34580779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User comments on game mechanics and challenges for non-paying players.
34580846,,,,-2.0,User criticizes the game's heavy monetization.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34580703,,,,-2.0,User criticizes the game's monetization and reliance on powerful creatures.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34579815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User finds the game less demanding if not chasing leaderboards.
34579812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User criticizes the ability to purchase powerful creatures.
34579799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User finds the game simple and enjoys the cute creatures.
34579675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User comments on resource management in the game.
34579508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User praises the game's art and story.
34579488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User appreciates the game's art style.
34579305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User praises the game's unique art style.
34579299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User finds the game simplified for new players.
34579093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User seeks information on in-game items.
34579079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User experiences frequent game crashes.
34578711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User criticizes the game's misleading promotion and story.
34578674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User comments on class balance and resource management.
34578330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User criticizes the game's monetization and lack of innovation.
34578323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User hopes for class improvements.
34578237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User comments on resource management in daily tasks.
34578189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User finds the game niche but enjoyable.
34578147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User finds the game reminiscent of older games.
34578142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User appreciates the developers' responsiveness to feedback.
34578015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User sarcastically comments on the game's quality.
34577966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User suggests reducing game demands for working players.
34577787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User finds the game as demanding as a job.
23657443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User requests less monetization focus.
34577263,,,,-2.0,User criticizes the game's monetization and lack of innovation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34576796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User finds the game average with room for improvement.
34557761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User criticizes the game's lack of innovation and balance.
34575778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User finds the game average but playable.
34575134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User criticizes the game's art style and lack of innovation.
34574736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User criticizes the game's balance and monetization.
34574659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User finds the game confusing for new players.
34574571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User criticizes the game's lack of innovation.
34574371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User criticizes the game's lack of innovation and balance.
34574354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User finds the game less demanding in terms of monetization.
34574252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User criticizes the game's lack of innovation and balance.
34574140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User surprised by their playtime.
34574072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User experiences technical issues with the game.
34573842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User criticizes the game's lack of innovation.
34573602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User finds the game as demanding as a job.
34573573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User criticizes the game's balance in PvP.
34572559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User suggests improvements to game pacing and interface.
34572487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User suggests adding more casual and short activities.
34572322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User criticizes the game's queue system.
34572181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User criticizes the game's data usage.
34570129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User criticizes the game's monetization.
34571901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User appreciates the game's rewards and balance improvements.
34571853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User advises on game progression and equipment management.
34571851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User discusses class balance and improvements.
34571820,,,,-2.0,User criticizes the game's monetization.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34571742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User criticizes character modeling.
34571719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User discusses class balance and resource management.
34571549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User shares their game strategy and preferences.
34571520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User finds the game enjoyable with minimal spending.
34571506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User criticizes the game's monetization.
34571452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User suggests reducing daily task duration.
34571415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User discusses limited-time events and their preferences.
34571331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User describes a new game feature and its appeal.
34571144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User expresses enthusiasm for the game.
34571136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User finds the game better than expected.
34570995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User appreciates the game's art style and suggests improvements to music.
34570969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User discusses a specific character's strengths.
34570962,,,,-2.0,User criticizes the game's monetization.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34570958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User suggests adding screen orientation options.
34570861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User notices improvements in a specific character.
34570778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User provides strategy advice for character builds.
34570710,,,,,,Different equipment parts have different attributes and effects.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34570702,,,,2.0,The game has absorbed the essence of many excellent turn-based games and created its own style.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34570562,,,,,,,,,,,-1.0,Faction balance needs improvement as some factions are more popular but not necessarily stronger.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34558016,,,,,,,,,-2,"The game is boring, has forced social interactions, and poor welfare.",,,,,,,,,,,,,,,,,-2,Free players have a poor experience.,-2,"There are many monetization points, making it difficult for free players.",,,,,,,,,,,
34570370,,,,,,,,,,,,,1,"The game allows for different team builds, such as using a bear as a tank.",,,,,,,,,,,,,,,,,,,,,,,,,,,
34570348,,,,2.0,The game has improved graphics and gameplay compared to similar games.,,,,,,1.0,"The game balance is decent, allowing non-paying players to enjoy the game.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34570244,,,,,,,,,1,Game progression becomes more exciting after reaching level 64 with new abilities.,1.0,Certain classes become significantly stronger at higher levels.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34570233,,,,,,,,,-1,"The game lacks a job change feature, making it difficult for players who chose the wrong class.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34570221,,,,-1.0,The game is a copy of other games and lacks originality.,,,,,,,,,,Pet evolution system similar to another game.,,-1.0,The secondary loop is not as enjoyable as other games.,,,,,,,,,,,,,,,,,,,,,,,
34570131,,,,,,,,,-2,The game feels like a job with daily tasks.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34570102,,,,,,,,,,,,,1,"Certain pets, like the Kirin, are very effective for specific tasks like tower climbing.",,,,,,,,,,,,,,,,,,,,,,,,,,,
34569985,,,,,,Equipment has different attributes and effects; pets have complex skill combinations.,,,,,,,1,The game offers a wide variety of pets and skill combinations.,,,,,,,,,,,,,,,,,,,,,,,,,,,
34569977,,,,,,,,,,,-1.0,Certain classes are not recommended for beginners due to their weaker performance in early stages.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34569928,,,,1.0,The combat system is simple but requires strategic thinking.,Strategy involves choosing the right team composition for different monsters.,1.0,The game requires players to think strategically about team composition.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34569914,,,,,,,,,-2,The game feels repetitive and lacks engaging content.,,,,,,,,,,,,,,,,,-2,Free players have limited access to engaging content.,-2,The game pressures players to spend money to enjoy more content.,,,,,,,,,,,
34569831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Spending is manageable if players control their spending habits.,,,,,,,,,,,
34569665,,,,,,,,,-2,The game has poor art and outdated gameplay.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34569216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Most items can be purchased with in-game currency.,,,,,,,,,,,
34569054,,,,,,,,,-2,The game feels like a job with scheduled tasks.,,,,,,,,,,,,,,,,,,,-2,"The game pressures players to spend money, even on beginner benefits.",,,,,,,,,,,
34569006,,,,,,,,,-2,The game is not enjoyable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34568996,,,,,,,,,,,,,,,,,,,,,-2.0,The game frequently undergoes maintenance without announcements.,,,,,,,,,,,,,,,,,,,
34568770,,,,,,,,,,,,,,,Social interactions and forming relationships with other players.,,,,,,,,,,,,,,,,,,,,,,,,,,
34568661,,,,,,,,,,,,,,,Helping others with quests and forming friendships through gameplay.,,,,,,,,,,,,,,,,,,,,,,,,,,
34568558,,,,,,,,,,,,,,,Reaching level 38 unlocks the relationship feature.,,,,,,,,,,,,,,,,,,,,,,,,,,
34568544,,,,,,,,,1,The game offers interesting character designs and art.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34568535,,,,,,,,,1,The game has a nice art style and allows for group play.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34568482,,,,,,,,,1,The game features unique and well-designed maps.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34568382,,,,,,,,,1,The game has an appealing art style that attracts players.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34568298,,,,,,,,,1,The game offers a lot of content and resources.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34568211,,,,,,,,,1,The game features impressive character designs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34568166,,,,,,,,,1,The game has cute and appealing elements.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34568163,,,,,,,,,1,The game features attractive character designs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34568127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game constantly changes and pressures players to spend money.,,,,,,,,,,,
34568071,,,,,,,,,,,,,1,The game allows for strategic pet combinations to reduce pressure on certain characters.,,,,,,,,,,,,,,,,,,,,,,,,,,,
34568040,,,,-1.0,The game is a copy of another game with little originality.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34568000,,,,,,,,,,,,,,,Upgrading equipment using in-game currency.,,,,,,,,,,,,,,,,,,,,,,,,,,
34567989,,,,,,,,,,,-1.0,"Certain characters have clear strengths and weaknesses, leading to imbalance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34567981,,,,,,,,,-2,The game requires a lot of time commitment daily.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34567963,,,,,,,,,1,The game is enjoyable for casual play.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34567946,,,,,,,,,,,,,,,The relationship feature is highly anticipated by players.,,,,,,,,,,,,,,,,,,,,,,,,,,
34567921,,,,,,,,,,,,,,,,,,,,,1.0,Players are looking forward to new updates and content.,,,,,,,,,,,,,,,,,,,
34567894,,,,,,The game features a treasure system that can be equipped by players.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34567706,,,,,,,,,1,The game has an appealing art style that attracts players.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34562912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game heavily pressures players to spend money to progress.,-2,The game offers very little in terms of free rewards for non-paying players.,,,,,,,,,
34565171,,,,,,,,,,,-1.0,Certain classes are easier to play than others.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34565004,,,,1.0,"The combat system is interesting, with battles involving multiple enemies.",Players can use pets like foxes to handle multiple enemies.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34564867,,,,,,,,,1,The game has good music and is well-made for a vertical screen game.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34564824,,,,,,,,,,,1.0,Certain characters can achieve high damage output with the right setup.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34564806,,,,,,,,,,,1.0,Certain characters are strong in both PvP and PvE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34564724,,,,,,,,,,,,,,,The game has a strong social aspect with various features.,,,,,,,,,,,,,,,,,,,,,,,,,,
34564567,,,,,,,,,,,-1.0,Certain classes are difficult to play effectively.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34564520,,,,,,,,,,,1.0,Certain classes are more suitable for non-paying players.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34564505,,,,,,,,,,,1.0,Certain classes are easier to find teams for.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34564432,,,,,,,,,1,The game requires resource accumulation for progression.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34564316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game pressures players to spend money on various items.,,,,,,,,,,,
34564259,,,,,,,,,1,The game offers a variety of desirable characters.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34564170,,,,,,,,,,,1.0,Certain classes are more versatile and can be used in various activities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34564077,,,,,,,,,,,1.0,Certain classes are effective for team play.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34564001,,,,,,,,,,,1.0,Certain characters have high sustained damage output.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34563896,,,,,,,,,,,1.0,Certain characters are highly desirable and valuable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34563892,,,,-1.0,"The combat lacks speed-up options, making it tedious.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34563444,,,,,,,,,-2,The game feels like a job with scheduled tasks.,,,,,,,,,,,,,,,,,,,-2,The game pressures players to spend money to progress.,,,,,,,,,,,
34563191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game offers very little in terms of free rewards.,,,,,,,,,
34563102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game heavily pressures players to spend money on expensive items.,,,,,,,,,,,
34553328,,,,,,,,,-1,The game has issues with level progression and resource acquisition.,,,,,,,,,,,,,,,,,,,-2,The game pressures players to spend money to progress.,,,,,,,,,,,
34562968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game pressures players to spend money from the start.,,,,,,,,,,,
34562963,,,,,,,,,-1,The game has limited content and progression once daily tasks are completed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34562954,,,,,,,,,,,-1.0,The game has balance issues with certain enemies being too difficult.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34562930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game heavily pressures players to spend money to progress.,,,,,,,,,,,
34562872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"The game has issues with currency binding, affecting spending.",,,,,,,,,,,
34562600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game pressures players to spend money to progress.,,,,,,,,,,,
34560787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game pressures players to spend money to be accepted in teams.,-2,The game offers very little in terms of free rewards.,,,,,,,,,
34562328,,,,,,,,,-1,The game has become less enjoyable with updates.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34562002,,,,,,,,,,,,,,,,,,,,,-1.0,The game has issues with constant changes and lack of optimization.,,,,,,,,,,,,,,,,,,,
34561944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game pressures players to spend money to progress.,,,,,,,,,,,
34561888,,,,,,,,,-2,The game has a fixed progression system with limited content.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34550869,True,Sexual Content/Nudity,"Turn-based combat with strategy elements, allowing for both manual and automatic skill casting.",0.0,Combat is described as lacking depth and heavily reliant on power levels.,"Strategy in skill selection, team composition, and equipment choices.",0.0,"Strategy is limited by power level differences, reducing its impact.",-1,Progression is hindered by pay-to-win elements and repetitive tasks.,-1.0,Hero balance is affected by pay-to-win mechanics.,-1,Limited diversity due to the need for specific roles and high costs.,"Monster capturing and training, with options for manual or automatic capture.",False,0.0,Capturing monsters is straightforward but lacks engaging elements.,-1.0,Resources are difficult to obtain without spending money.,-1.0,Updates are not frequent enough to keep the game engaging.,True,Players can inherit progress from old monsters to new ones.,-1.0,High costs for gacha pulls and progression.,-1,Non-paying users face significant limitations in progression.,-1,Heavy spending pressure to keep up with other players.,-1,Free rewards are insufficient for meaningful progression.,False,N/A,N/A,N/A,-1.0,Game causes device heating issues.,-1,In-game downloads are large and cause performance issues.,The game lacks originality and has poor optimization.
