q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37,q38,q39,q40,q41
34526283,,,,,The user feels the game's art is its main competitive advantage.,,,,,,,,,,,,,,,,,The user feels the game's art is its main competitive advantage.,,,,,,,,,,,,,,,,,,,
34526085,,,,,The user suggests removing limited-time events for more casual play.,Limited-time events,,The user suggests removing limited-time events for more casual play.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34525946,,,,,The user appreciates the producer for being close to players.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34525894,,,,,The user suggests increasing the production of the beast soul.,,,,,,,,,,,,,,,,,The user suggests increasing the production of the beast soul.,,,,,,,,,,,,,,,,,,,
34525563,,,,,The user hopes the game won't use dirty tricks like in another game.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34523203,,,,,The user is frustrated with the game's trading system.,,,,,,,,,,,,,,,,,The user is frustrated with the game's trading system.,,,,,,The user is frustrated with the game's trading system.,,The user is frustrated with the game's trading system.,,,,,,,,,,,
34520489,,,,,The user finds the game's graphics and gameplay refreshing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34514995,,,,,The user is concerned about resource availability.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34514874,,,,,The user finds the art style good but hasn't experienced the game yet.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34514587,,,,,The user finds the spirit setting interesting with diverse attributes.,,,,,,,,,The user finds the spirit setting interesting with diverse attributes.,,,,,,,,,,,,,,,,,,,,,,,,,,,
34514486,,,,,The user appreciates the art style and the artist's skill.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34513595,,,,,The user is concerned about the balance of skills.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34513575,,,,,The user finds the gameplay innovative and continuously updated.,,,,,,,,,,,,,,,,,The user finds the gameplay innovative and continuously updated.,,,,,,,,,,,,,,,,,,,
34513299,,,,,The user finds the game both grindy and pay-to-win.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34512204,,,,,The user finds the character design appealing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34504984,,,,,The user finds the game's interface clean and simple.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34504899,,,,,The user likes the art style but hasn't played the game yet.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34504590,,,,,The user suggests new players start with a specific class to learn combat details.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34504198,,,,,The user suggests keeping the tutorial short for experienced players.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34503727,,,,,The user likes the story background and the openness of the Tang Dynasty.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34503683,,,,,The user is unsure about which class to choose due to the variety.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34503168,,,,,The user finds the game's quality promising and hopes for more spirits at launch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34498137,,,,,The user is looking forward to the game's release.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34495163,,,,,The user criticizes the game for being a reskin of other games.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34493965,,,,,The user finds the game worth trying due to its solid foundation and good art.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34493938,,,,,The user finds the game suitable for low spenders and free-to-play players.,,,,,,,,,,,,,,,,,The user finds the game suitable for low spenders and free-to-play players.,,,,,,The user finds the game suitable for low spenders and free-to-play players.,,The user finds the game suitable for low spenders and free-to-play players.,,,,,,,,,,,
34492132,,,,,The user criticizes the game's trading system for requiring real money.,,,,,,,,,,,,,,,,,The user criticizes the game's trading system for requiring real money.,,,,,,The user criticizes the game's trading system for requiring real money.,,The user criticizes the game's trading system for requiring real money.,,,,,,,,,,,
34491395,,,,,The user hopes for a free trading system in the game.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34487536,,,,,The user is hopeful for a traditional turn-based game experience.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34486783,,,,,The user finds the game boring and a reskin of other turn-based games.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34334417,,,,,The user criticizes the game for removing free trading and reducing rewards.,,,,,,,,,,,,,,,,,The user criticizes the game for removing free trading and reducing rewards.,,,,,,The user criticizes the game for removing free trading and reducing rewards.,,The user criticizes the game for removing free trading and reducing rewards.,,,,,,,,,,,
34480268,,,,,The user is cautiously optimistic about the game's release.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34477571,,,,,The user appreciates the game's art and cultural elements but criticizes certain gameplay aspects.,,,,,,,,,,,,,,,,,The user appreciates the game's art and cultural elements but criticizes certain gameplay aspects.,,,,,,The user appreciates the game's art and cultural elements but criticizes certain gameplay aspects.,,The user appreciates the game's art and cultural elements but criticizes certain gameplay aspects.,,,,,,,,,,,
34476480,,,,,The user advises against forced online and pay-to-win mechanics.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34476141,,,,,The user appreciates the art of the spirits and hopes for good game operation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34475805,,,,,The user is cautiously optimistic and hopes for better rewards and horizontal screen support.,,,,,,,,,,,,,,,,,The user is cautiously optimistic and hopes for better rewards and horizontal screen support.,,,,,,The user is cautiously optimistic and hopes for better rewards and horizontal screen support.,,The user is cautiously optimistic and hopes for better rewards and horizontal screen support.,,,,,,,,,,,
34465394,,,,,The user criticizes the game for reducing rewards and making it unfriendly to low spenders.,,,,,,,,,,,,,,,,,The user criticizes the game for reducing rewards and making it unfriendly to low spenders.,,,,,,The user criticizes the game for reducing rewards and making it unfriendly to low spenders.,,The user criticizes the game for reducing rewards and making it unfriendly to low spenders.,,,,,,,,,,,
34324387,,,,,The user criticizes the company for using fake reviews and focusing on monetization.,,,,,,,,,,,,,,,,,The user criticizes the company for using fake reviews and focusing on monetization.,,,,,,The user criticizes the company for using fake reviews and focusing on monetization.,,The user criticizes the company for using fake reviews and focusing on monetization.,,,,,,,,,,,
34459791,True,Heavy spending pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"The game is heavily monetized, requiring significant investment to compete.",,,,,,,,,,,
34458245,,,,,The game experience is somewhat lacking.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34457849,,,,,,,,,,,,,,,,,,,,,0.0,"Players are waiting for the next announcement, indicating a lack of recent updates.",,,,,,,,,,,,,,,,,,,
34457327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unjustified account bans
34457005,,,,,"The game content is rich, and the overall experience is positive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34456961,,,,,"The character and pet designs are appealing, with a strong national style and catering to anime fans.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34456852,,,,,,,,,,,0.0,There is uncertainty about whether the strong character 'Little White Dragon' will be adjusted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34456722,,,,,"The game is attractive due to its art, voice acting, and background setting.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34456556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Achievements are not transparent, making it hard to set goals."
34450052,True,Heavy spending pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"The game is designed to encourage heavy spending, with complex monetization systems.",,,,,,,,,,,
34453833,True,Heavy spending pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game is perceived as a money grab with poor art style and arbitrary bans.,,,,,,,,,,,
34453396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frequent account bans and stealth changes
34434216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Weekly free rewards for management players are appreciated.,,,,,,,,,
34451074,,,,,The vertical screen and single-hand operation are convenient.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34450850,,,,,The monster-catching gameplay is uninteresting.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34450313,,,,,The game's art style is appreciated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34449797,True,Heavy spending pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game is seen as a poorly executed clone focused on monetization.,,,,,,,,,,,
34448128,True,Heavy spending pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game is perceived as a reskin with stealth changes and heavy monetization.,,,,,,,,,,,
34447552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rewards are insufficient for daily expenses, and limited-time event rewards are poor."
34447160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The game is criticized for copying existing features without innovation.
34443577,,,,,The game has good graphics but lacks playability.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34443306,True,Heavy spending pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game requires spending for trading and has restrictive monetization policies.,,,,,,,,,,,
34440934,,,,,"The developer's explanation was detailed, but players hope for no more issues.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33586391,True,Heavy spending pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game is perceived as a cash grab with poor management direction.,,,,,,,,,,,
34438235,,,,,"The quick response from the developers is appreciated, but more rewards are desired.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34310539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High prices for ordinary items and arbitrary account bans
34437246,True,Heavy spending pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game is seen as heavily monetized with internal favoritism and arbitrary bans.,,,,,,,,,,,
34436899,,,,,The vertical turn-based gameplay lacks the feeling of capturing monsters.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25005163,True,Heavy spending pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"The game requires spending for trading, making it unappealing.",,,,,,,,,,,
34434996,True,Heavy spending pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game is criticized for arbitrary bans and monetization practices.,,,,,,,,,,,
34434624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The game is compared to a literary inquisition, suggesting severe censorship."
34423030,True,Heavy spending pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"The game is heavily monetized, with dynamic pricing and restrictive trading.",,,,,,,,,,,
32282865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Frequent bugs and stealth changes, with monetization issues"
34432618,True,Heavy spending pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game is perceived as a cash grab with poor management.,,,,,,,,,,,
34432117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dynamic pricing and increased difficulty in obtaining rare items
34372741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Issues with the distribution of test accounts and perceived internal favoritism
34430911,,,,,The art style and cute monster designs are appreciated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34429843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frequent stealth changes make the game unappealing.
34429662,True,Heavy spending pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"The game is heavily monetized, with dissatisfaction among both new and old players.",,,,,,,,,,,
34429355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frequent stealth changes and updates
30392671,True,Heavy spending pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"The game is heavily monetized, with frequent account bans and internal favoritism.",,,,,,,,,,,
34428373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concerns about the introduction of gacha mechanics
34428016,,,,,"The gameplay is seamless, but there are concerns about monetization and difficulty.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34427620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dynamic pricing and frequent stealth changes
34427607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dynamic pricing and perceived disregard for player feedback
34427307,True,Heavy spending pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"The game is heavily monetized, with perceived favoritism and rule changes.",,,,,,,,,,,
34427142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dynamic pricing and perceived disregard for player feedback
34426598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Misleading advertising
34310501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perceived disregard for players and poor management
34425548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frequent stealth changes and dynamic pricing
34425417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frequent stealth changes and perceived disregard for player feedback
34424642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frequent stealth changes and dynamic pricing
34424482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frequent stealth changes and balance issues
34424457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frequent stealth changes and balance issues
34424400,True,Heavy spending pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"The game is heavily monetized, with perceived internal favoritism and poor management.",,,,,,,,,,,
34424337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dynamic pricing and balance issues
34424242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perceived disregard for players and frequent stealth changes
34424241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dynamic pricing and perceived disregard for player feedback
34423783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dissatisfaction with compensation and rewards
34424160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frequent stealth changes and poor future outlook
34424127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frequent stealth changes and poor player experience
34424100,True,Heavy spending pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"The game is heavily monetized, with low daily rewards.",,,,,,,,,,,
34423757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frequent stealth changes and balance issues
34424082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frequent stealth changes and lack of content
34423906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frequent stealth changes and poor player experience
34423796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poor company reputation
34423738,True,Heavy spending pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"The game is heavily monetized, with frequent stealth changes and internal favoritism.",,,,,,,,,,,
34423684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poor monetization practices
34423061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perceived disregard for players and poor management
34422843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concerns about fake reviews and poor management
34421151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frequent stealth changes and dynamic pricing
34421041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frequent stealth changes and dynamic pricing
34420992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dynamic pricing and perceived disregard for player feedback
34420739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frequent stealth changes and poor management
34417215,,,,,,"帮派副本, 帮会活动",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34416657,,,,,,,,,,,2.0,装备的平衡会让PVP更舒适,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34416545,,,,,,,,,,,,,2,每个妖灵设计得很有特点,,,,,,,,,,,,,,,,,,,,,,,,,,,
34416273,,,,,,,,,,,,,2,立绘设计不错,,,,,,,,,,,,,,,,,,,,,,,,,,,
34415325,True,日本鸟居,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34409163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,游戏可能会让人沉迷
34404250,,,,,,,,,,,-2.0,加耐没有意义,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34402774,,,,,,,,,,,-2.0,高级装备属性不行就没用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34394327,,,,,,,,,,,,,,,,,,,,,,,,,,,2,氪金项目存在，但不需要氪金,,,,,,,,,,,,,
34393528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,游戏画面有故事感
34387164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,策划暗改，狗托和策划沆瀣一气
34386064,,,,,,"输出阵容, 辅助",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34385906,,,,,,爬塔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34385162,,,,,,,,,,,,,2,不同职业有不同特点,,,,,,,,,,,,,,,,,,,,,,,,,,,
34378128,,,,,,,,,-1,养成困难，日常繁琐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34377971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,氪金环境普遍,,,,,,,,,,,
34377208,True,小草神,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34376979,,,,,,"自由交易, 捉宠",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34375180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,与梦幻西游的区别不明确
34373276,True,日本鸟居,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34372547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,"公孙离, 纳西妲",,,,,,,
34372513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,某京的式神CG,,,,,,,
34367501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,希望游戏保值
34366404,,,,,,"速度流阵容, 风伯, 普陀青丘",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34366090,,,,,,,,,-1,等级突破后经验获取难度增加,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34363712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,原作漫画,,,,,,,
34359870,,,回合制,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34359247,,,,,,,,,,,,,,,,,,,2.0,绑玉获取渠道多,,,,,,,,,,,,,,,,,,,,,
34354979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,宝可梦,,,,,,,
34354582,,,,,,阵容设定,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34353115,,,回合制,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34345134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,相关漫画,,,,,,,
34344001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,相关漫画,,,,,,,
34343911,,,回合制,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34331916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,不喜欢人形化的灵兽
34330540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,缺乏实机战斗画面
34329556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,战无不氪,,,,,,,,,,,
34328645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,希望玩法有独特奖励
34322302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,福利减少，收益不够用,,,,,,,,,
34317359,,,回合制,-1.0,回合制战斗是减分项,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34313737,,,,,青丘的封印效果需要提升概率，否则容易被攻击,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34313648,,,,,狐狸宠物被认为是简单的选择,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34313128,,,,,没有自由交易功能,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34309751,,,回合制游戏，摒弃传统回合制的缺点，增加新特点,2.0,游戏创新，摒弃传统回合制的缺点，增加新特点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34309509,,,,,职业设计类似梦幻西游,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34309303,,,,,交易所问题，游戏可能不适合不氪金玩家,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34307741,,,,,游戏机制类似上班打卡，官群管理人员素质低,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34305934,,,,,期待横屏界面，数据互通，多角色玩法，特色门派开发，外观设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34305129,,,,,删档测试后游戏质量下降，注册中断，玩家流失,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34302553,,,,,画师优秀，人物、风景、宠物画得漂亮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34302439,,,,,担心回合制玩法太肝和太氪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33218282,,,,,游戏日常安排满满，活动多,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34297371,,,,,游戏质量差，骗氪严重,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34297340,,,,,游戏运行不稳定，暗改削弱，玩家流失,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34297081,,,,,游戏被认为是劣质模仿者,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34296638,,,,,Furry风格明显，回合制玩法不受年轻人欢迎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34278248,,,,,宣传视频台词抄袭黑神话悟空,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34288830,,,,,收益调低，更新频繁，缺乏公告和补偿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34288201,,,,,小白龙角色需要加强,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34287672,,,,,希望游戏休闲，画风优美,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34286610,,,,,游戏关注两年，保持兴趣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34264606,,,,,希望增加御姐角色，改善建模,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34261561,,,,,游戏不好玩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34259633,,,,,玩法过时，不氪金无法玩，美术不错,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34258052,,,,,希望公测时多出公告，避免暗改,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34254144,,,,,龙宫职业在打BOSS时没人组队,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34250250,,,,,资源产出问题，建议增加产出渠道,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34249732,,,,,减负措施好，但升级困难，建议增加挂机升级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34245688,,,,,白嫖玩家难以获得神兽，收益被削减,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34244366,,,,,游戏福利差，不氪金无法玩，账号问题,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34236406,,,,,游戏商良心，白嫖或微氪可玩，福利多,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34235279,,,,,游戏跳票,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34232955,,,,,阵容搭配讨论，龙女和魔姬主C对比,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34229034,,,,,游戏人性化，白嫖可玩，建议开发PC端,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34218859,,,,,竖屏游戏不受期待,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34215653,,,,,日常任务时间长，建议减负,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34207952,,,,,日常活动耗时，无自由交易，法系职业不推荐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34202142,,,,1.0,The overall art style is quite good.,,,,-1,The game is too grindy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34195441,,,,0.0,The gameplay needs to reduce the grind.,,,,-1,"The game is too grindy, with too many limited-time events.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34190605,,,,,,,,,-2,The changes in the game have significantly weakened the experience for non-paying players and made it difficult to progress.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34182116,,,,,,,,,-2,"The resources required are too many and hard to obtain, making the game too difficult to play.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34180721,,,,,,,,,-2,"The game account was reclaimed by the official after a long effort, and customer service was unhelpful.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33565173,,,,,,,,,-2,"The game is too pay-to-win, requiring too many resources and luck to obtain good equipment and pets.",,,,,,,,,,,,,,,,,,,-2,"The game is heavily pay-to-win, requiring significant spending to progress.",,,,,,,,,,,
34171532,,,,2.0,"The game has a good automatic system without a waiting time, making it enjoyable.",,,,2,"The game is less grindy compared to others, with fewer limited-time events.",,,,,,,,,,,,,,,,,,,2,The game does not require spending a few hundred dollars to be competitive.,,,,,,,,,,,
34165906,,,"The game includes turn-based combat with various elements like formations, spirit masters, and spirit creatures.",2.0,"The game offers a variety of combat styles, including both manual and automatic battles.","Formation, spirit masters, spirit creatures.",2.0,"The game includes strategic elements like formations and spirit creatures, catering to different playstyles.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34165259,,,,,,,,,-2,"The game has a heavy tax system in the auction house, making it difficult to progress without spending money.",,,,,,,,,,,,,,,,,,,-2,The game has a heavy spending pressure due to the auction house tax and the need to recharge to buy items.,,,,,,,,,,,
34161370,,,The game includes strategy and card-based turn-based combat.,1.0,"The game offers a strategy and card-based turn-based combat system, which is enjoyable.","Strategy, card-based turn-based combat.",1.0,"The game has strategic elements, but some battles can be completed with automatic combat, reducing the strategic depth.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34161353,,,,,,,,,1,"The game offers various spirit creatures to nurture, providing a good progression experience.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34156402,,,,,,,,,-2,"The game requires too much time for daily activities, making it exhausting to play.",,,,,,,,,,,,,,,,,,,-2,The game has a heavy spending pressure due to the lack of free rewards and the need to recharge to progress.,,,,,,,,,,,
